nose_x,nose_y,neck_x,neck_y,Rshoulder_x,Rshoulder_y,Relbow_x,Relbow_y,Rwrist_x,RWrist_y,LShoulder_x,LShoulder_y,LElbow_x,LElbow_y,LWrist_x,LWrist_y,RHip_x,RHip_y,RKnee_x,RKnee_y,RAnkle_x,RAnkle_y,LHip_x,LHip_y,LKnee_x,LKnee_y,LAnkle_x,LAnkle_y,REye_x,REye_y,LEye_x,LEye_y,REar_x,REar_y,LEar_x,LEar_y,class
0.37,0.46,0.37,0.52,0.34,0.52,0.34,0.61,0.34,0.65,0.4,0.52,0.4,0.61,0.42,0.67,0.35,0.67,0.35,0.78,0.35,0.87,0.39,0.67,0.39,0.78,0.4,0.87,0.37,0.46,0.38,0.46,0.35,0.46,0.38,0.46,stand
0.37,0.46,0.37,0.52,0.34,0.52,0.34,0.61,0.34,0.65,0.4,0.52,0.4,0.61,0.4,0.65,0.35,0.67,0.35,0.78,0.35,0.87,0.39,0.67,0.39,0.78,0.4,0.87,0.37,0.46,0.38,0.46,0.35,0.46,0.38,0.46,stand
0.37,0.46,0.37,0.52,0.34,0.52,0.34,0.61,0.34,0.65,0.4,0.52,0.4,0.61,0.4,0.65,0.35,0.67,0.35,0.78,0.35,0.87,0.39,0.67,0.39,0.78,0.4,0.87,0.37,0.46,0.38,0.46,0.35,0.46,0.38,0.46,stand
0.37,0.46,0.37,0.52,0.34,0.52,0.34,0.61,0.34,0.65,0.4,0.52,0.4,0.61,0.4,0.65,0.35,0.67,0.35,0.78,0.35,0.87,0.39,0.67,0.39,0.78,0.4,0.87,0.37,0.46,0.38,0.46,0.35,0.46,0.38,0.46,stand
0.37,0.46,0.37,0.52,0.34,0.52,0.34,0.61,0.34,0.65,0.4,0.52,0.4,0.61,0.4,0.65,0.35,0.67,0.35,0.78,0.35,0.87,0.39,0.67,0.39,0.78,0.4,0.87,0.37,0.46,0.38,0.46,0.35,0.46,0.38,0.46,stand
0.37,0.46,0.37,0.52,0.34,0.52,0.34,0.61,0.34,0.65,0.4,0.52,0.4,0.59,0.4,0.65,0.35,0.67,0.35,0.78,0.35,0.87,0.39,0.67,0.39,0.78,0.4,0.87,0.37,0.46,0.38,0.46,0.35,0.46,0.38,0.46,stand
0.37,0.46,0.37,0.52,0.34,0.52,0.34,0.61,0.34,0.65,0.4,0.52,0.4,0.61,0.4,0.67,0.35,0.67,0.35,0.78,0.35,0.87,0.39,0.67,0.39,0.78,0.4,0.87,0.37,0.46,0.38,0.46,0.35,0.46,0.39,0.46,stand
0.37,0.46,0.37,0.52,0.34,0.52,0.34,0.61,0.34,0.65,0.4,0.52,0.4,0.59,0.4,0.65,0.35,0.67,0.35,0.78,0.35,0.87,0.39,0.67,0.39,0.78,0.4,0.87,0.37,0.46,0.38,0.46,0.35,0.46,0.38,0.46,stand
0.37,0.46,0.37,0.52,0.34,0.52,0.34,0.61,0.34,0.65,0.4,0.52,0.4,0.59,0.4,0.65,0.35,0.67,0.35,0.78,0.35,0.87,0.39,0.67,0.39,0.78,0.4,0.87,0.37,0.46,0.38,0.46,0.35,0.46,0.38,0.46,stand
0.37,0.46,0.37,0.52,0.34,0.52,0.34,0.61,0.34,0.65,0.4,0.52,0.4,0.59,0.4,0.65,0.35,0.67,0.35,0.78,0.35,0.87,0.39,0.67,0.39,0.78,0.4,0.87,0.37,0.46,0.38,0.46,0.35,0.46,0.38,0.46,stand
0.37,0.46,0.37,0.52,0.34,0.52,0.34,0.61,0.34,0.65,0.4,0.52,0.4,0.61,0.4,0.65,0.35,0.67,0.35,0.78,0.35,0.87,0.39,0.67,0.39,0.78,0.4,0.87,0.37,0.46,0.38,0.46,0.35,0.46,0.38,0.46,stand
0.37,0.46,0.37,0.52,0.34,0.52,0.34,0.61,0.34,0.65,0.4,0.52,0.4,0.59,0.4,0.65,0.35,0.67,0.35,0.78,0.35,0.87,0.39,0.67,0.39,0.78,0.4,0.87,0.37,0.46,0.38,0.46,0.35,0.46,0.38,0.46,stand
0.37,0.46,0.37,0.52,0.34,0.52,0.34,0.61,0.34,0.65,0.4,0.52,0.4,0.59,0.4,0.65,0.35,0.67,0.35,0.78,0.35,0.87,0.39,0.67,0.39,0.78,0.4,0.87,0.37,0.46,0.38,0.46,0.35,0.46,0.38,0.46,stand
0.37,0.46,0.37,0.52,0.34,0.52,0.34,0.61,0.34,0.65,0.4,0.52,0.4,0.61,0.4,0.67,0.35,0.67,0.35,0.78,0.35,0.87,0.39,0.67,0.39,0.78,0.4,0.87,0.37,0.46,0.38,0.46,0.35,0.46,0.38,0.46,stand
0.37,0.46,0.37,0.52,0.34,0.52,0.34,0.61,0.34,0.65,0.4,0.52,0.4,0.61,0.4,0.65,0.35,0.67,0.35,0.78,0.35,0.87,0.39,0.67,0.39,0.78,0.4,0.87,0.37,0.46,0.38,0.46,0.35,0.46,0.38,0.46,stand
0.37,0.46,0.37,0.52,0.34,0.52,0.33,0.61,0.34,0.65,0.4,0.52,0.4,0.59,0.4,0.65,0.35,0.67,0.35,0.78,0.35,0.87,0.39,0.67,0.39,0.78,0.4,0.87,0.37,0.46,0.38,0.46,0.35,0.46,0.38,0.46,stand
0.37,0.46,0.37,0.52,0.34,0.52,0.33,0.59,0.34,0.65,0.4,0.52,0.4,0.59,0.4,0.65,0.35,0.67,0.35,0.78,0.35,0.87,0.39,0.65,0.39,0.78,0.4,0.87,0.37,0.46,0.38,0.46,0.35,0.46,0.38,0.46,stand
0.37,0.46,0.37,0.52,0.34,0.52,0.33,0.59,0.34,0.63,0.4,0.52,0.42,0.59,0.42,0.63,0.35,0.67,0.35,0.78,0.35,0.87,0.39,0.67,0.39,0.78,0.4,0.87,0.37,0.46,0.38,0.46,0.35,0.46,0.38,0.46,stand
0.37,0.46,0.37,0.52,0.34,0.52,0.32,0.59,0.33,0.63,0.4,0.52,0.42,0.59,0.42,0.63,0.35,0.67,0.35,0.78,0.35,0.87,0.39,0.65,0.39,0.78,0.4,0.87,0.37,0.46,0.38,0.46,0.35,0.46,0.38,0.46,stand
0.37,0.46,0.37,0.52,0.34,0.52,0.33,0.59,0.33,0.65,0.4,0.52,0.4,0.59,0.42,0.65,0.35,0.67,0.35,0.78,0.35,0.87,0.39,0.67,0.39,0.78,0.4,0.87,0.37,0.46,0.38,0.46,0.35,0.46,0.38,0.46,stand
0.37,0.46,0.37,0.52,0.34,0.52,0.34,0.61,0.33,0.67,0.4,0.52,0.4,0.59,0.4,0.65,0.35,0.67,0.35,0.78,0.35,0.87,0.39,0.65,0.39,0.78,0.4,0.87,0.37,0.46,0.38,0.46,0.35,0.46,0.38,0.46,stand
0.37,0.46,0.37,0.52,0.34,0.52,0.34,0.61,0.34,0.67,0.39,0.52,0.4,0.59,0.4,0.65,0.35,0.67,0.35,0.78,0.35,0.87,0.39,0.67,0.39,0.78,0.4,0.87,0.37,0.46,0.38,0.46,0.35,0.46,0.38,0.46,stand
0.37,0.46,0.37,0.52,0.34,0.52,0.33,0.61,0.34,0.67,0.4,0.52,0.4,0.59,0.4,0.65,0.35,0.67,0.35,0.78,0.35,0.87,0.39,0.67,0.39,0.78,0.4,0.87,0.37,0.46,0.38,0.46,0.35,0.46,0.38,0.46,stand
0.37,0.46,0.37,0.52,0.34,0.52,0.33,0.61,0.33,0.67,0.4,0.52,0.4,0.59,0.4,0.65,0.35,0.67,0.35,0.78,0.35,0.87,0.39,0.65,0.39,0.78,0.4,0.87,0.37,0.46,0.38,0.46,0.35,0.46,0.38,0.46,stand
0.37,0.46,0.37,0.52,0.34,0.52,0.33,0.61,0.34,0.67,0.4,0.52,0.4,0.59,0.4,0.65,0.35,0.67,0.35,0.78,0.35,0.87,0.39,0.67,0.39,0.78,0.4,0.87,0.37,0.46,0.38,0.46,0.35,0.46,0.38,0.46,stand
0.37,0.46,0.37,0.52,0.34,0.52,0.34,0.61,0.34,0.67,0.4,0.52,0.4,0.59,0.4,0.65,0.35,0.67,0.35,0.78,0.35,0.87,0.39,0.67,0.39,0.78,0.4,0.87,0.37,0.46,0.38,0.46,0.35,0.46,0.38,0.46,stand
0.37,0.46,0.37,0.52,0.34,0.52,0.33,0.61,0.34,0.67,0.4,0.52,0.4,0.59,0.4,0.65,0.35,0.67,0.35,0.78,0.35,0.87,0.39,0.67,0.39,0.78,0.4,0.87,0.37,0.46,0.38,0.46,0.35,0.46,0.38,0.46,stand
0.37,0.46,0.37,0.52,0.34,0.52,0.34,0.61,0.34,0.67,0.4,0.52,0.4,0.59,0.4,0.65,0.35,0.67,0.35,0.78,0.35,0.87,0.39,0.67,0.39,0.78,0.4,0.87,0.37,0.46,0.38,0.46,0.35,0.46,0.38,0.46,stand
0.37,0.46,0.37,0.52,0.34,0.52,0.34,0.61,0.34,0.67,0.4,0.52,0.4,0.59,0.4,0.65,0.35,0.67,0.35,0.78,0.35,0.87,0.39,0.67,0.39,0.78,0.4,0.87,0.37,0.46,0.38,0.46,0.35,0.46,0.38,0.46,stand
0.37,0.46,0.37,0.52,0.34,0.52,0.33,0.61,0.34,0.67,0.4,0.52,0.4,0.59,0.4,0.65,0.35,0.67,0.35,0.78,0.35,0.87,0.39,0.67,0.39,0.78,0.4,0.87,0.37,0.46,0.38,0.46,0.35,0.46,0.38,0.46,stand
0.37,0.46,0.37,0.52,0.34,0.52,0.33,0.61,0.34,0.67,0.4,0.52,0.4,0.59,0.4,0.65,0.35,0.67,0.35,0.78,0.35,0.87,0.39,0.67,0.39,0.78,0.4,0.87,0.37,0.46,0.38,0.46,0.35,0.46,0.38,0.46,stand
0.37,0.46,0.37,0.52,0.34,0.52,0.33,0.61,0.34,0.67,0.4,0.52,0.4,0.59,0.4,0.65,0.35,0.67,0.35,0.78,0.35,0.87,0.39,0.67,0.39,0.78,0.4,0.87,0.37,0.46,0.38,0.46,0.35,0.46,0.38,0.46,stand
0.37,0.46,0.37,0.52,0.34,0.52,0.33,0.61,0.34,0.67,0.4,0.52,0.4,0.59,0.4,0.65,0.35,0.67,0.35,0.78,0.35,0.87,0.39,0.67,0.39,0.78,0.4,0.87,0.37,0.46,0.38,0.46,0.35,0.46,0.38,0.46,stand
0.37,0.46,0.37,0.52,0.34,0.52,0.34,0.61,0.34,0.67,0.4,0.52,0.4,0.59,0.4,0.65,0.35,0.67,0.35,0.78,0.35,0.87,0.39,0.67,0.39,0.78,0.4,0.87,0.37,0.46,0.38,0.46,0.35,0.46,0.38,0.46,stand
0.37,0.46,0.37,0.52,0.34,0.52,0.33,0.61,0.34,0.67,0.4,0.52,0.4,0.59,0.4,0.65,0.35,0.67,0.35,0.78,0.35,0.87,0.39,0.67,0.39,0.78,0.4,0.87,0.37,0.46,0.38,0.46,0.35,0.46,0.38,0.46,stand
0.37,0.46,0.37,0.52,0.34,0.52,0.34,0.61,0.34,0.67,0.4,0.52,0.4,0.59,0.4,0.65,0.35,0.67,0.35,0.78,0.35,0.87,0.39,0.67,0.39,0.78,0.4,0.87,0.37,0.46,0.38,0.46,0.35,0.46,0.38,0.46,stand
0.37,0.46,0.37,0.52,0.34,0.52,0.33,0.61,0.34,0.67,0.4,0.52,0.4,0.59,0.4,0.65,0.35,0.67,0.35,0.78,0.35,0.87,0.39,0.67,0.39,0.78,0.4,0.87,0.37,0.46,0.38,0.46,0.35,0.46,0.38,0.46,stand
0.37,0.46,0.37,0.52,0.34,0.52,0.33,0.61,0.34,0.67,0.4,0.52,0.4,0.59,0.4,0.65,0.35,0.67,0.35,0.78,0.35,0.87,0.39,0.67,0.39,0.78,0.4,0.87,0.37,0.46,0.38,0.46,0.35,0.46,0.38,0.46,stand
0.37,0.46,0.37,0.52,0.34,0.52,0.33,0.61,0.34,0.67,0.4,0.52,0.4,0.59,0.4,0.65,0.35,0.67,0.35,0.78,0.35,0.87,0.39,0.67,0.39,0.78,0.4,0.87,0.37,0.46,0.38,0.46,0.35,0.46,0.38,0.46,stand
0.37,0.46,0.37,0.52,0.34,0.52,0.33,0.61,0.34,0.67,0.4,0.52,0.4,0.59,0.4,0.65,0.35,0.67,0.35,0.78,0.35,0.87,0.39,0.67,0.39,0.78,0.4,0.87,0.37,0.46,0.38,0.46,0.35,0.46,0.38,0.46,stand
0.37,0.46,0.37,0.52,0.34,0.52,0.33,0.61,0.34,0.67,0.4,0.52,0.4,0.59,0.4,0.65,0.35,0.67,0.35,0.78,0.35,0.87,0.39,0.67,0.39,0.78,0.4,0.87,0.37,0.46,0.38,0.46,0.35,0.46,0.38,0.46,stand
0.37,0.46,0.37,0.52,0.34,0.52,0.33,0.61,0.34,0.67,0.4,0.52,0.4,0.59,0.4,0.65,0.35,0.67,0.35,0.78,0.35,0.87,0.39,0.67,0.39,0.78,0.4,0.87,0.37,0.46,0.38,0.46,0.35,0.46,0.38,0.46,stand
0.37,0.46,0.37,0.52,0.34,0.52,0.33,0.61,0.34,0.67,0.4,0.52,0.4,0.59,0.4,0.65,0.35,0.67,0.35,0.78,0.35,0.87,0.39,0.67,0.39,0.78,0.4,0.87,0.37,0.46,0.38,0.46,0.35,0.46,0.38,0.46,stand
0.37,0.46,0.37,0.52,0.34,0.52,0.33,0.61,0.34,0.67,0.4,0.52,0.4,0.59,0.4,0.65,0.35,0.67,0.35,0.78,0.35,0.87,0.39,0.67,0.39,0.78,0.4,0.87,0.37,0.46,0.38,0.46,0.35,0.46,0.38,0.46,stand
0.37,0.46,0.37,0.52,0.34,0.52,0.33,0.61,0.34,0.67,0.4,0.52,0.4,0.59,0.4,0.65,0.35,0.67,0.35,0.78,0.35,0.87,0.39,0.67,0.39,0.78,0.4,0.87,0.37,0.46,0.38,0.46,0.35,0.46,0.38,0.46,stand
0.37,0.46,0.37,0.52,0.34,0.52,0.33,0.61,0.34,0.67,0.4,0.52,0.4,0.59,0.4,0.65,0.35,0.67,0.35,0.78,0.35,0.87,0.39,0.67,0.39,0.78,0.4,0.87,0.37,0.46,0.38,0.46,0.35,0.46,0.38,0.46,stand
0.37,0.46,0.37,0.52,0.34,0.52,0.33,0.61,0.34,0.67,0.4,0.52,0.4,0.59,0.4,0.65,0.35,0.67,0.35,0.78,0.35,0.87,0.39,0.67,0.39,0.78,0.4,0.87,0.37,0.46,0.38,0.46,0.35,0.46,0.38,0.46,stand
0.37,0.46,0.37,0.52,0.34,0.52,0.33,0.61,0.34,0.67,0.4,0.52,0.4,0.59,0.4,0.65,0.35,0.67,0.35,0.78,0.35,0.87,0.39,0.67,0.39,0.78,0.4,0.87,0.37,0.46,0.38,0.46,0.35,0.46,0.38,0.46,stand
0.37,0.46,0.37,0.52,0.34,0.52,0.34,0.61,0.34,0.67,0.4,0.52,0.4,0.59,0.4,0.65,0.35,0.67,0.35,0.78,0.35,0.87,0.39,0.67,0.39,0.78,0.4,0.87,0.37,0.46,0.38,0.46,0.35,0.46,0.38,0.46,stand
0.37,0.46,0.37,0.52,0.34,0.52,0.33,0.61,0.34,0.67,0.4,0.52,0.4,0.59,0.4,0.65,0.35,0.67,0.35,0.78,0.35,0.87,0.39,0.67,0.39,0.78,0.4,0.87,0.37,0.46,0.38,0.46,0.35,0.46,0.38,0.46,stand
0.37,0.46,0.37,0.52,0.34,0.52,0.34,0.61,0.34,0.67,0.4,0.52,0.4,0.59,0.4,0.65,0.35,0.67,0.35,0.78,0.35,0.87,0.39,0.67,0.39,0.78,0.4,0.87,0.37,0.46,0.38,0.46,0.35,0.46,0.38,0.46,stand
0.37,0.46,0.37,0.52,0.34,0.52,0.34,0.61,0.34,0.67,0.4,0.52,0.4,0.59,0.4,0.65,0.35,0.67,0.35,0.78,0.35,0.87,0.39,0.67,0.39,0.78,0.4,0.87,0.37,0.46,0.38,0.46,0.35,0.46,0.38,0.46,stand
0.37,0.46,0.37,0.52,0.34,0.52,0.34,0.61,0.34,0.67,0.4,0.52,0.4,0.59,0.4,0.65,0.35,0.67,0.35,0.78,0.35,0.87,0.39,0.67,0.39,0.78,0.4,0.87,0.37,0.46,0.38,0.46,0.35,0.46,0.38,0.46,stand
0.37,0.46,0.37,0.52,0.34,0.52,0.33,0.61,0.34,0.67,0.4,0.52,0.4,0.59,0.4,0.65,0.35,0.67,0.35,0.78,0.35,0.87,0.39,0.67,0.39,0.78,0.4,0.87,0.37,0.46,0.38,0.46,0.35,0.46,0.38,0.46,stand
0.37,0.46,0.37,0.52,0.34,0.52,0.33,0.61,0.34,0.67,0.4,0.52,0.4,0.59,0.4,0.65,0.35,0.67,0.35,0.78,0.35,0.87,0.39,0.67,0.39,0.78,0.4,0.87,0.37,0.46,0.38,0.46,0.35,0.46,0.38,0.46,stand
0.37,0.46,0.37,0.52,0.34,0.52,0.33,0.61,0.34,0.67,0.4,0.52,0.4,0.59,0.4,0.65,0.35,0.67,0.35,0.78,0.35,0.87,0.39,0.67,0.39,0.78,0.4,0.87,0.37,0.46,0.38,0.46,0.35,0.46,0.38,0.46,stand
0.37,0.46,0.37,0.52,0.34,0.52,0.33,0.61,0.34,0.67,0.4,0.52,0.4,0.59,0.4,0.65,0.35,0.67,0.35,0.78,0.35,0.87,0.39,0.67,0.39,0.78,0.4,0.87,0.37,0.46,0.38,0.46,0.35,0.46,0.38,0.46,stand
0.37,0.46,0.37,0.52,0.34,0.52,0.33,0.61,0.34,0.67,0.4,0.52,0.4,0.59,0.4,0.65,0.35,0.67,0.35,0.78,0.35,0.87,0.39,0.67,0.39,0.78,0.4,0.87,0.37,0.46,0.38,0.46,0.35,0.46,0.38,0.46,stand
0.37,0.46,0.37,0.52,0.34,0.52,0.34,0.61,0.34,0.67,0.4,0.52,0.4,0.59,0.42,0.65,0.35,0.67,0.35,0.78,0.35,0.87,0.39,0.67,0.39,0.78,0.4,0.87,0.37,0.46,0.38,0.46,0.35,0.46,0.38,0.46,stand
0.37,0.46,0.37,0.52,0.34,0.52,0.34,0.61,0.34,0.67,0.4,0.52,0.4,0.59,0.42,0.65,0.35,0.67,0.35,0.78,0.35,0.87,0.39,0.67,0.39,0.78,0.4,0.87,0.37,0.46,0.38,0.46,0.35,0.46,0.39,0.46,stand
0.38,0.46,0.38,0.52,0.34,0.52,0.34,0.61,0.34,0.67,0.4,0.52,0.4,0.59,0.42,0.65,0.35,0.67,0.35,0.78,0.35,0.87,0.39,0.67,0.39,0.78,0.4,0.87,0.37,0.46,0.38,0.46,0.37,0.46,0.39,0.46,stand
0.38,0.46,0.38,0.52,0.35,0.52,0.34,0.61,0.34,0.67,0.4,0.52,0.42,0.59,0.42,0.65,0.37,0.67,0.35,0.78,0.35,0.87,0.39,0.67,0.39,0.78,0.4,0.87,0.37,0.46,0.38,0.46,0.37,0.46,0.39,0.46,stand
0.38,0.46,0.38,0.52,0.35,0.52,0.34,0.61,0.34,0.67,0.4,0.52,0.42,0.59,0.42,0.65,0.37,0.67,0.35,0.78,0.35,0.87,0.39,0.67,0.39,0.78,0.4,0.87,0.38,0.46,0.38,0.46,0.37,0.46,0.39,0.46,stand
0.31,0.71,0.31,0.75,0.26,0.79,0.17,0.75,0,0,0.38,0.75,0.45,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.63,0.33,0.63,0.26,0.67,0.36,0.67,stand
0.11,0.1,0.11,0.16,0.1,0.17,0.07,0.21,0,0,0.13,0.16,0.11,0.2,0.09,0.21,0.1,0.34,0,0,0,0,0.12,0.31,0.12,0.4,0.13,0.51,0.1,0.1,0.11,0.1,0,0,0.12,0.1,stand
0.31,0.2,0.24,0.39,0.31,0.39,0.35,0.71,0.39,0.94,0.17,0.43,0.15,0.67,0.18,0.86,0,0,0,0,0,0,0.2,0.94,0.19,1.18,0.15,1.53,0.3,0.16,0,0,0.26,0.2,0,0,stand
0.4,0.29,0.33,0.39,0.32,0.39,0.31,0.58,0.37,0.71,0.36,0.39,0.35,0.58,0.37,0.65,0.33,0.71,0.43,0.86,0.45,1.13,0.35,0.68,0.32,0.86,0.31,1.02,0.38,0.26,0,0,0.36,0.29,0,0,stand
0.12,0.13,0.13,0.23,0.09,0.23,0.06,0.26,0,0,0.16,0.21,0,0,0,0,0,0,0,0,0,0,0.15,0.44,0.15,0.55,0,0,0.11,0.09,0.13,0.09,0.09,0.1,0.15,0.1,stand
0.1,0.18,0.09,0.2,0.08,0.2,0.08,0.24,0.1,0.24,0.1,0.2,0.11,0.24,0.09,0.24,0.09,0.28,0.08,0.33,0.08,0.38,0.1,0.28,0.1,0.32,0.11,0.37,0.1,0.17,0.1,0.17,0.09,0.17,0,0,stand
0.2,0.15,0.21,0.28,0.17,0.28,0.14,0.43,0.17,0.41,0.25,0.28,0.29,0.38,0.25,0.46,0.19,0.53,0.18,0.76,0.19,0.99,0.24,0.51,0.27,0.74,0.28,0.99,0.19,0.15,0.21,0.13,0.18,0.15,0.23,0.15,stand
0,0,0.27,0.43,0.33,0.43,0.37,0.59,0,0,0.18,0.47,0,0,0,0,0.32,0.94,0.34,1.22,0.31,1.57,0.25,0.86,0.18,0.9,0.23,1.53,0,0,0,0,0.29,0.24,0,0,stand
0.36,0.24,0.3,0.35,0.29,0.35,0.32,0.67,0.36,0.86,0,0,0,0,0,0,0.29,0.9,0.25,1.26,0,0,0.33,0.9,0,0,0,0,0.35,0.2,0,0,0.33,0.24,0,0,stand
0.51,0.39,0.51,0.45,0.38,0.45,0.21,0.73,0.26,0.5,0.62,0.47,0.81,0.76,0.73,0.47,0.46,0.86,0,0,0,0,0.57,0.84,0,0,0,0,0.47,0.31,0.53,0.31,0.43,0.31,0.57,0.31,stand
0.29,0.43,0.31,0.59,0,0,0,0,0,0,0.42,0.55,0.52,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0.35,0.32,0.35,0.22,0.35,0.35,0.35,stand
0.43,0.57,0.38,0.82,0.31,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.46,0.46,0.51,0.36,0.41,0.51,0.51,stand
0.49,0.61,0.46,0.76,0.24,0.72,0.14,0.94,0.32,1.22,0.69,0.68,0.84,0.9,0.69,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0.54,0.53,0.54,0.38,0.5,0.58,0.54,stand
0.41,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0.67,0.44,0.62,0.32,0.72,0.48,0.72,stand
0.64,0.6,0.66,0.67,0.52,0.64,0.43,0.6,0,0,0.76,0.74,0.93,0.81,0.79,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0.59,0.49,0.7,0.49,0.53,0.46,0.78,0.49,stand
0.47,0.72,0,0,0,0,0,0,0,0,0.55,0.72,0.62,0.77,0.7,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0.62,0.5,0.62,0.4,0.62,0.53,0.62,stand
0,0,0.43,0.49,0.49,0.49,0.53,0.7,0.53,0.84,0.37,0.53,0.37,0.7,0,0,0.46,0.84,0.47,1.09,0.49,1.37,0.38,0.84,0.38,1.09,0.35,1.37,0,0,0,0,0.47,0.39,0.41,0.39,stand
0,0,0.46,0.53,0.52,0.53,0.55,0.7,0.56,0.88,0.4,0.53,0.38,0.74,0.4,0.84,0.5,0.84,0.49,1.12,0.49,1.4,0.41,0.84,0.43,1.09,0.41,1.37,0,0,0,0,0.49,0.39,0.43,0.39,stand
0,0,0.41,0.46,0.49,0.51,0.56,0.57,0,0,0.34,0.46,0.25,0.72,0.29,1.08,0,0,0,0,0,0,0.34,1.18,0,0,0,0,0,0,0,0,0.46,0.26,0.37,0.26,stand
0.3,0.35,0.35,0.47,0.4,0.47,0.47,0.67,0,0,0.3,0.51,0.23,0.55,0.3,0.94,0.4,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.31,0,0,0.31,0.31,stand
0,0,0.56,0.74,0.58,0.74,0.59,0.81,0.61,0.88,0.53,0.74,0.52,0.81,0.52,0.88,0.58,0.88,0.58,0.99,0.58,1.09,0.55,0.88,0.53,0.99,0.53,1.09,0,0,0,0,0.56,0.71,0.55,0.71,stand
0.22,0.12,0.23,0.17,0.19,0.17,0.18,0.25,0.18,0.3,0.27,0.18,0.28,0.25,0.28,0.31,0.21,0.3,0.23,0.36,0,0,0.25,0.3,0.25,0.38,0.26,0.4,0.21,0.11,0.23,0.11,0.2,0.11,0.25,0.1,stand
0.64,0.28,0.64,0.42,0.58,0.39,0.53,0.53,0.52,0.53,0.7,0.42,0.73,0.56,0.73,0.53,0.59,0.74,0.59,0.99,0.58,1.2,0.67,0.74,0.66,0.95,0.64,1.2,0.64,0.25,0.66,0.25,0.61,0.28,0.67,0.28,stand
0,0,0.06,0.19,0.08,0.19,0.09,0.24,0.09,0.29,0.04,0.19,0.03,0.24,0.04,0.29,0.07,0.29,0.07,0.37,0.07,0.45,0.05,0.29,0.05,0.36,0.05,0.44,0,0,0,0,0.07,0.15,0.06,0.15,stand
0.33,0.16,0.39,0.24,0.35,0.23,0.34,0.35,0.31,0.47,0.43,0.27,0.43,0.44,0.39,0.56,0.34,0.54,0,0,0,0,0.39,0.54,0,0,0,0,0.33,0.13,0.34,0.13,0,0,0.37,0.13,stand
0,0,0.23,0.2,0.25,0.2,0.27,0.25,0.28,0.31,0.21,0.2,0.19,0.25,0.19,0.31,0.25,0.33,0.27,0.4,0.27,0.51,0.22,0.33,0.22,0.42,0.23,0.53,0,0,0,0,0.24,0.16,0.22,0.16,stand
0.42,0.23,0.45,0.31,0.49,0.33,0.5,0.43,0.49,0.52,0.4,0.31,0.39,0.43,0.39,0.52,0.47,0.56,0.47,0.7,0.47,0.87,0.42,0.54,0.41,0.7,0.41,0.87,0,0,0.42,0.23,0,0,0.43,0.23,stand
0.1,0.17,0.12,0.26,0.09,0.26,0.08,0.35,0.08,0.43,0.14,0.26,0.16,0.28,0.14,0.43,0.09,0.44,0.1,0.68,0,0,0.12,0.44,0,0,0,0,0.1,0.15,0.11,0.15,0,0,0.12,0.17,stand
0,0,0.4,0.43,0.42,0.43,0.45,0.39,0.47,0.33,0.38,0.43,0.35,0.39,0.33,0.35,0.41,0.56,0.41,0.66,0.42,0.78,0.39,0.56,0.38,0.66,0.36,0.76,0,0,0,0,0.41,0.39,0.39,0.39,stand
0,0,0.19,0.23,0.2,0.23,0.2,0.29,0.21,0.41,0.17,0.23,0,0,0,0,0.2,0.43,0.2,0.59,0.18,0.77,0.17,0.43,0.22,0.56,0.21,0.72,0,0,0,0,0.22,0.18,0.19,0.16,stand
0,0,0.39,0.39,0.47,0.39,0.52,0.63,0.45,0.86,0.31,0.39,0.33,0.67,0.4,0.86,0.45,0.98,0,0,0,0,0.36,0.9,0.31,1.1,0.32,1.57,0,0,0,0,0,0,0.35,0.2,stand
0.33,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0.35,0.35,0.31,0.26,0.35,0.38,0.31,stand
0.08,0.06,0.07,0.09,0.06,0.09,0.05,0.15,0.05,0.18,0.09,0.1,0.09,0.18,0,0,0.06,0.2,0.06,0.27,0.06,0.34,0.08,0.2,0.08,0.27,0.08,0.33,0.07,0.05,0.08,0.05,0.07,0.05,0.08,0.06,stand
0.08,0.06,0.09,0.1,0.08,0.08,0.07,0.1,0.06,0.15,0,0,0,0,0,0,0.08,0.2,0.06,0.24,0,0,0,0,0,0,0,0,0.08,0.05,0.08,0.06,0,0,0.1,0.07,stand
0.09,0.09,0.1,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.08,0.09,0.09,0,0,0.1,0.09,stand
0.06,0.13,0.07,0.14,0,0,0,0,0,0,0.08,0.11,0.1,0.12,0.09,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.11,0.06,0.1,0.05,0.12,0.07,0.09,stand
